j;Ptz;t;K;DA;DB;DC;DD;Y;Pt;Pe;Zg;Zw;PtA;PtB;PtC;PtD;PtS;E;PeA;PeB;PeC;PeD;ZgA;ZwB;ZwC;ZwD;RA;RB;RC;RD
8002.0;483.9;-3.3;328.3;1.0;1.0;1.0;1.0;99466.976;483.9;385.172;305.94;3851.053;50.85;-0.0;219.482;220.0;6.432;347.013;45.453;120.0;109.719;110.0;305.94;1208.39;1319.843;1322.82;0;0;0;0
8003.0;421.1;-1.7;335.5;1.0;1.0;1.0;1.0;90205.782;421.1;351.612;305.941;3495.808;50.85;-0.0;157.701;220.0;7.451;354.464;45.453;120.0;76.158;110.0;305.941;1208.39;964.598;1322.82;0;0;0;0
8004.0;469.3;-0.8;344.4;1.0;1.0;1.0;1.0;102938.675;469.3;378.478;305.94;3780.196;50.85;-0.0;207.159;220.0;8.709;363.173;45.453;120.0;103.025;110.0;305.94;1208.39;1248.986;1322.82;0;0;0;0
8005.0;459.4;-0.4;344.4;1.0;1.0;1.0;1.0;100983.608;459.4;373.1;305.941;3723.271;50.85;-0.0;197.259;220.0;8.709;371.882;45.453;120.0;97.647;110.0;305.941;1208.39;1192.061;1322.82;0;0;0;0
8006.0;489.6;-0.3;344.4;1.0;1.0;1.0;1.0;106830.744;489.6;384.825;305.941;3825.046;50.85;7.459;220.0;220.0;8.709;380.591;45.453;119.372;110.0;110.0;305.941;1179.406;1322.82;1322.82;0;0;0;0
8007.0;464.5;-0.8;344.4;1.0;1.0;1.0;1.0;101990.764;464.5;375.871;305.94;3752.596;50.85;-0.0;202.359;220.0;8.709;389.301;45.453;120.0;100.417;110.0;305.94;1208.39;1221.386;1322.82;0;0;0;0
8008.0;509.1;-2.0;344.4;1.0;1.0;1.0;1.0;108394.521;509.1;383.183;305.94;3844.553;50.85;26.959;220.0;220.0;8.709;398.01;45.453;117.73;110.0;110.0;305.94;1198.913;1322.82;1322.82;0;0;0;0
8009.0;538.1;-3.4;360.3;1.0;1.0;1.0;1.0;116997.081;538.1;380.552;305.94;3859.556;50.85;58.208;220.0;220.0;10.958;408.968;45.453;115.099;110.0;110.0;305.94;1213.916;1322.82;1322.82;0;0;0;0
8010.0;580.1;-4.2;369.3;1.0;1.0;1.0;1.0;124466.504;580.1;376.226;305.941;3850.802;50.85;101.481;220.0;220.0;12.231;421.199;45.453;110.773;110.0;110.0;305.941;1205.162;1322.82;1322.82;0;0;0;0
8011.0;589.2;-4.9;344.4;1.0;1.0;1.0;1.0;116118.321;589.2;375.171;305.941;3841.171;50.85;107.059;220.0;220.0;8.709;429.908;45.453;109.717;110.0;110.0;305.941;1195.531;1322.82;1322.82;0;0;0;0
8012.0;592.9;-5.7;344.4;1.0;1.0;1.0;1.0;116491.146;592.9;374.471;305.94;3834.781;50.85;110.759;220.0;220.0;8.709;438.618;45.453;109.017;110.0;110.0;305.94;1189.141;1322.82;1322.82;0;0;0;0
8013.0;594.0;-6.4;344.4;1.0;1.0;1.0;1.0;116601.992;594.0;374.262;305.941;3832.88;50.85;111.859;220.0;220.0;8.709;447.327;45.453;108.809;110.0;110.0;305.941;1187.24;1322.82;1322.82;0;0;0;0
8014.0;595.5;-6.9;233.6;1.0;1.0;1.0;1.0;75608.763;595.5;374.684;305.94;3824.152;50.85;97.689;220.0;220.0;-6.961;440.365;45.453;109.231;110.0;110.0;305.94;1178.512;1322.82;1322.82;0;0;0;0
8015.0;596.8;-7.6;277.9;1.0;1.0;1.0;1.0;92187.55;596.8;375.512;305.94;3844.288;50.85;105.254;220.0;220.0;-0.696;439.669;45.453;110.059;110.0;110.0;305.94;1198.648;1322.82;1322.82;0;0;0;0
8016.0;592.9;-8.1;190.3;1.0;1.0;1.0;1.0;59535.793;592.9;364.68;305.94;3709.118;50.85;99.593;209.371;220.0;-13.085;426.584;45.453;105.0;104.226;110.0;305.94;1124.593;1261.705;1322.82;0;0;0;0
8017.0;591.5;-9.1;188.6;1.0;1.0;1.0;1.0;58601.045;591.5;350.537;305.941;3587.269;50.85;131.993;183.336;220.0;-5.321;421.263;45.453;105.0;90.084;110.0;305.941;1152.444;1112.005;1322.82;0;0;0;0
8018.0;584.5;-9.3;188.6;1.0;1.0;1.0;1.0;56357.921;584.5;323.64;0.0;3878.156;-0.0;139.179;220.0;220.0;-5.321;415.942;-0.0;103.64;110.0;110.0;0.0;1232.516;1322.82;1322.82;0;0;0;0
8019.0;575.6;-9.9;183.8;1.0;1.0;1.0;1.0;55609.714;575.6;324.872;0.0;3794.7;-0.0;129.632;219.785;219.979;-6.204;409.739;0.0;105.0;109.883;109.989;0.0;1150.415;1321.584;1322.701;0;0;0;0
8020.0;576.3;-10.3;181.2;1.0;1.0;1.0;1.0;49854.629;576.3;324.451;0.0;3791.1;-0.0;130.629;218.99;220.0;-6.682;403.057;0.0;105.0;109.451;110.0;0.0;1151.272;1317.01;1322.819;5000;0;0;0
8021.0;579.3;-10.8;181.2;1.0;1.0;1.0;1.0;54607.254;579.3;359.829;305.94;3659.267;50.85;101.326;204.688;215.755;-6.682;396.375;45.453;105.0;101.682;107.694;305.94;1126.082;1234.775;1298.409;0;0;0;0
8022.0;581.2;-11.0;188.6;1.0;1.0;1.0;1.0;56040.873;581.2;324.265;0.0;3878.434;-0.0;135.879;220.0;220.0;-5.321;391.055;-0.0;104.265;110.0;110.0;0.0;1232.795;1322.819;1322.82;0;0;0;0
8023.0;587.2;-11.2;196.2;1.0;1.0;1.0;1.0;54023.226;587.2;322.865;0.0;3877.832;-0.0;143.277;220.0;220.0;-3.923;387.131;0.0;102.865;110.0;110.0;0.0;1232.192;1322.82;1322.82;5000;0;0;0
8024.0;600.1;-9.9;213.8;1.0;1.0;1.0;1.0;68835.419;600.1;370.627;305.941;3780.169;50.85;108.563;220.0;220.0;-0.687;386.444;45.453;105.174;110.0;110.0;305.941;1134.529;1322.82;1322.82;0;0;0;0
8025.0;557.3;-7.7;231.9;1.0;1.0;1.0;1.0;70502.007;557.3;377.831;305.941;3835.378;50.85;69.091;220.0;220.0;2.641;389.085;45.453;112.378;110.0;110.0;305.941;1189.738;1322.82;1322.82;0;0;0;0
8026.0;508.4;-5.0;234.3;1.0;1.0;1.0;1.0;66348.983;508.4;383.716;305.941;3839.307;50.85;20.632;220.0;220.0;3.082;392.167;45.453;118.263;110.0;110.0;305.941;1193.667;1322.82;1322.82;0;0;0;0
8027.0;474.7;-2.9;234.3;1.0;1.0;1.0;1.0;62790.246;474.7;378.354;305.94;3739.376;50.85;0.001;206.932;219.999;3.082;395.249;45.453;120.0;102.901;110.0;305.94;1168.882;1247.678;1322.816;0;0;0;0
8028.0;434.5;-1.7;234.3;1.0;1.0;1.0;1.0;56434.0;434.5;356.518;305.94;3547.74;50.85;0.0;166.732;220.0;3.082;398.331;45.453;120.0;81.064;110.0;305.94;1208.39;1016.53;1322.82;0;0;0;0
8029.0;423.2;-1.1;224.9;1.0;1.0;1.0;1.0;51580.278;423.2;349.441;305.94;3472.827;50.85;0.0;153.704;220.0;1.354;399.685;45.453;120.0;73.987;110.0;305.94;1208.39;941.617;1322.82;0;0;0;0
8030.0;475.1;-0.6;233.6;1.0;1.0;1.0;1.0;61757.628;475.1;378.502;305.941;3780.45;50.85;0.0;207.204;220.0;2.954;402.639;45.453;120.0;103.049;110.0;305.941;1208.39;1249.24;1322.82;0;0;0;0
8031.0;468.5;-0.3;231.8;1.0;1.0;1.0;1.0;60996.212;468.5;374.736;305.941;3701.077;50.85;0.002;200.27;220.0;2.623;405.261;45.453;120.0;99.282;110.0;305.941;1168.884;1209.373;1322.82;0;0;0;0
8032.0;422.5;-0.3;235.2;1.0;1.0;1.0;1.0;55098.261;422.5;350.089;305.94;3479.692;50.85;0.0;154.898;220.0;3.248;408.509;45.453;120.0;74.636;110.0;305.94;1208.39;948.482;1322.82;0;0;0;0
8033.0;437.3;-0.5;235.7;1.0;1.0;1.0;1.0;57322.913;437.3;358.179;305.94;3565.321;50.85;0.0;169.79;220.0;3.34;411.849;45.453;120.0;82.725;110.0;305.94;1208.39;1034.111;1322.82;0;0;0;0
8034.0;448.3;-0.8;235.7;1.0;1.0;1.0;1.0;59667.44;448.3;364.153;305.94;3589.056;50.85;0.001;180.789;220.0;3.34;415.188;45.453;120.0;88.7;110.0;305.94;1168.882;1097.355;1322.82;0;0;0;0
8035.0;452.0;-0.8;235.2;1.0;1.0;1.0;1.0;59995.816;452.0;366.113;305.941;3609.803;50.85;0.001;184.402;219.995;3.248;418.436;45.453;120.0;90.663;109.997;305.941;1168.881;1118.132;1322.789;0;0;0;0
8036.0;465.0;-0.6;235.2;1.0;1.0;1.0;1.0;60970.187;465.0;373.175;305.941;3724.067;50.85;0.0;197.398;220.0;3.248;421.684;45.453;120.0;97.722;110.0;305.941;1208.39;1192.857;1322.82;0;0;0;0
8037.0;453.5;-0.5;234.5;1.0;1.0;1.0;1.0;59944.488;453.5;366.85;305.94;3617.637;50.85;0.013;185.783;219.973;3.119;424.803;45.453;119.999;91.413;109.985;305.94;1168.9;1126.074;1322.664;0;0;0;0
8038.0;420.6;-0.4;213.8;1.0;1.0;1.0;1.0;47379.554;420.6;346.919;305.941;3446.141;50.85;0.0;149.063;220.0;-0.687;424.116;45.453;120.0;71.466;110.0;305.941;1208.39;914.931;1322.82;0;0;0;0
8039.0;476.1;-0.3;258.3;1.0;1.0;1.0;1.0;71351.405;476.1;381.512;305.94;3812.315;50.85;0.0;212.745;220.0;7.495;431.611;45.453;120.0;106.059;110.0;305.94;1208.39;1281.105;1322.82;0;0;0;0
8040.0;445.2;-0.1;190.2;1.0;1.0;1.0;1.0;42882.159;445.2;357.925;305.94;3523.124;50.85;0.001;169.322;220.0;-5.027;426.584;45.453;120.0;82.471;110.0;305.94;1168.881;1031.423;1322.82;0;0;0;0
8041.0;440.3;0.0;188.7;1.0;1.0;1.0;1.0;41024.156;440.3;353.551;305.941;3516.34;50.85;0.0;161.271;220.0;-8.179;418.405;45.453;120.0;78.098;110.0;305.941;1208.39;985.13;1322.82;0;0;0;0
8042.0;452.4;-0.3;186.0;1.0;1.0;1.0;1.0;42206.236;452.4;308.2;305.94;3083.696;50.85;67.518;139.0;186.398;-8.634;409.771;45.453;105.0;66.0;91.747;305.94;1097.02;857.07;1129.606;0;0;0;0
8043.0;465.0;-0.7;181.3;1.0;1.0;1.0;1.0;42260.712;465.0;295.419;305.94;2978.779;50.85;102.855;162.868;139.0;-9.427;400.345;45.453;105.0;78.965;66.0;305.94;1127.397;994.31;857.072;0;0;0;0
8044.0;477.8;-1.5;181.6;1.0;1.0;1.0;1.0;43702.346;477.8;309.777;305.94;3119.088;50.85;89.274;139.0;189.3;-9.376;390.969;45.453;105.0;66.0;93.324;305.94;1115.722;857.07;1146.296;0;0;0;0
8045.0;422.2;-3.5;186.1;1.0;1.0;1.0;1.0;38916.823;422.2;343.48;305.94;3370.229;50.85;0.001;142.732;220.0;-8.617;382.351;45.453;120.0;68.027;110.0;305.94;1168.882;878.528;1322.82;0;0;0;0
8046.0;427.3;-3.8;188.8;1.0;1.0;1.0;1.0;39590.769;427.3;346.499;305.94;3441.687;50.85;0.0;148.288;220.0;-8.162;374.189;45.453;120.0;71.045;110.0;305.94;1208.39;910.477;1322.82;0;0;0;0
8047.0;436.2;-4.7;251.7;1.0;1.0;1.0;1.0;62876.612;436.2;357.095;305.941;3553.852;50.85;-0.0;167.795;220.0;2.445;376.635;45.453;120.0;81.642;110.0;305.941;1208.39;1022.642;1322.82;0;0;0;0
8048.0;436.2;-3.7;234.4;1.0;1.0;1.0;1.0;56676.32;436.2;355.51;305.94;3537.077;50.85;0.0;164.878;220.0;-0.472;376.162;45.453;120.0;80.057;110.0;305.94;1208.39;1005.867;1322.82;0;0;0;0
8049.0;441.5;-2.0;263.8;1.0;1.0;1.0;1.0;68060.423;441.5;361.083;305.941;3596.06;50.85;-0.0;175.136;220.0;4.486;380.648;45.453;120.0;85.629;110.0;305.941;1208.39;1064.85;1322.82;0;0;0;0
8050.0;436.0;0.5;262.6;1.0;1.0;1.0;1.0;66780.702;436.0;357.985;305.941;3563.272;50.85;-0.0;169.433;220.0;4.283;384.931;45.453;120.0;82.532;110.0;305.941;1208.39;1032.062;1322.82;0;0;0;0
8051.0;467.2;2.6;250.1;1.0;1.0;1.0;1.0;66834.834;467.2;373.788;305.94;3730.551;50.85;0.0;198.525;220.0;2.175;387.107;45.453;120.0;98.335;110.0;305.94;1208.39;1199.341;1322.82;0;0;0;0
8052.0;357.0;4.1;263.8;1.0;1.0;1.0;1.0;55072.877;357.0;315.181;305.941;3110.185;50.85;-0.0;139.0;171.636;4.486;391.592;45.453;120.0;66.0;83.728;305.941;1208.39;857.07;1044.725;0;0;0;0
8053.0;312.4;5.4;263.8;1.0;1.0;1.0;1.0;47222.518;312.4;273.123;0.0;3146.123;0.0;-0.0;139.0;177.886;4.486;396.078;0.0;120.0;66.0;87.123;0.0;1208.39;857.07;1080.663;0;0;0;0
8054.0;306.0;6.1;263.8;1.0;1.0;1.0;1.0;41238.846;306.0;269.647;0.0;3109.323;0.0;-0.0;139.0;171.486;4.486;400.564;0.0;120.0;66.0;83.647;0.0;1208.39;857.07;1043.863;5000;0;0;0
8055.0;344.7;5.9;263.8;1.0;1.0;1.0;1.0;53128.295;344.7;308.23;304.63;3040.65;50.643;0.0;139.0;159.543;4.486;405.049;45.071;120.0;66.0;77.159;304.63;1208.39;857.07;975.19;0;0;0;0
8056.0;400.1;5.1;263.8;1.0;1.0;1.0;1.0;61691.248;400.1;338.563;305.795;3358.142;50.827;0.0;139.0;214.759;4.486;409.535;45.411;120.0;66.0;107.153;305.795;1208.39;857.07;1292.682;0;0;0;0
8057.0;447.4;4.1;263.8;1.0;1.0;1.0;1.0;68967.245;447.4;364.287;305.94;3629.985;50.85;0.0;181.036;220.0;4.486;414.021;45.453;120.0;88.834;110.0;305.94;1208.39;1098.775;1322.82;0;0;0;0
8058.0;407.8;3.0;285.9;1.0;1.0;1.0;1.0;70589.192;407.8;344.801;305.94;3423.714;50.85;0.0;145.162;220.0;8.212;422.233;45.453;120.0;69.348;110.0;305.94;1208.39;892.504;1322.82;0;0;0;0
8059.0;413.3;2.1;263.8;1.0;1.0;1.0;1.0;63726.117;413.3;345.764;305.94;3433.91;50.85;0.0;146.936;220.0;4.486;426.719;45.453;120.0;70.311;110.0;305.94;1208.39;902.7;1322.82;0;0;0;0
8060.0;411.2;2.0;263.8;1.0;1.0;1.0;1.0;63403.35;411.2;344.623;305.94;3421.835;50.85;0.0;144.836;220.0;4.486;431.205;45.453;120.0;69.17;110.0;305.94;1208.39;890.625;1322.82;0;0;0;0
8061.0;413.4;2.2;237.6;1.0;1.0;1.0;1.0;54639.222;413.4;343.418;305.94;3409.08;50.85;0.0;142.617;220.0;0.067;431.272;45.453;120.0;67.965;110.0;305.94;1208.39;877.87;1322.82;0;0;0;0
8062.0;413.4;2.4;213.8;1.0;1.0;1.0;1.0;46479.76;413.4;341.238;305.94;3386.003;50.85;0.0;139.0;219.604;-3.946;427.326;45.453;120.0;66.0;109.785;305.94;1208.39;857.07;1320.543;0;0;0;0
8063.0;482.2;2.5;279.8;1.0;1.0;1.0;1.0;80534.414;482.2;384.657;305.941;3845.599;50.85;-0.0;218.534;220.0;7.184;434.51;45.453;120.0;109.204;110.0;305.941;1208.39;1314.389;1322.82;0;0;0;0
8064.0;460.3;2.7;190.2;1.0;1.0;1.0;1.0;44669.256;460.3;283.073;0.0;3317.795;0.0;89.559;156.601;206.214;-7.926;426.584;0.0;105.0;75.561;102.511;0.0;1115.967;958.278;1243.55;0;0;0;0
8065.0;412.1;0.9;188.6;1.0;1.0;1.0;1.0;40616.109;412.1;201.616;0.0;2451.045;-0.0;-0.0;186.157;220.0;-5.943;420.641;0.0;-0.0;91.616;110.0;0.0;0.0;1128.225;1322.82;0;0;0;0
8066.0;408.6;1.1;184.7;1.0;1.0;1.0;1.0;27455.818;408.6;199.333;0.0;2426.871;0.0;-0.0;181.953;220.0;-6.647;413.995;0.0;-0.0;89.333;110.0;0.0;0.0;1104.051;1322.82;0;12000;0;0
8067.0;372.7;2.4;181.2;1.0;1.0;1.0;1.0;22864.551;372.7;179.488;0.0;2216.811;0.0;-0.0;145.421;220.0;-7.279;406.716;0.0;-0.0;69.488;110.0;0.0;0.0;893.991;1322.82;0;12000;0;0
8068.0;375.1;3.0;181.2;1.0;1.0;1.0;1.0;23125.742;375.1;180.792;0.0;2230.611;0.0;-0.0;147.821;220.0;-7.279;399.437;0.0;-0.0;70.792;110.0;0.0;0.0;907.791;1322.82;0;12000;0;0
8069.0;418.3;3.0;184.7;1.0;1.0;1.0;1.0;33432.334;418.3;262.784;0.0;3100.136;-0.0;86.188;139.0;186.466;-6.647;392.79;-0.0;105.0;66.0;91.784;0.0;1113.069;857.07;1129.997;5000;0;0;0
8070.0;386.7;2.8;188.6;1.0;1.0;1.0;1.0;34901.722;386.7;325.65;305.94;3220.998;50.85;0.0;139.0;190.907;-5.943;386.847;45.453;120.0;66.0;94.197;305.94;1208.39;857.07;1155.538;0;0;0;0
8071.0;364.9;3.0;233.5;1.0;1.0;1.0;1.0;46590.279;364.9;318.212;305.941;3142.269;50.85;-0.0;139.0;177.215;2.165;389.013;45.453;120.0;66.0;86.759;305.941;1208.39;857.07;1076.809;0;0;0;0
8072.0;363.5;3.1;231.6;1.0;1.0;1.0;1.0;45792.855;363.5;317.265;305.941;3132.246;50.85;-0.0;139.0;175.472;1.822;390.835;45.453;120.0;66.0;85.812;305.941;1208.39;857.07;1066.786;0;0;0;0
8073.0;349.0;3.8;234.3;1.0;1.0;1.0;1.0;44656.94;349.0;309.654;305.94;3051.675;50.85;0.0;139.0;161.46;2.31;393.145;45.453;120.0;66.0;78.2;305.94;1208.39;857.07;986.215;0;0;0;0
8074.0;344.1;4.9;240.3;1.0;1.0;1.0;1.0;45836.135;344.1;307.581;305.941;3029.73;50.85;-0.0;139.0;157.643;3.393;396.539;45.453;120.0;66.0;76.127;305.941;1208.39;857.07;964.27;0;0;0;0
8075.0;344.7;5.9;240.3;1.0;1.0;1.0;1.0;45872.955;344.7;307.636;304.63;3034.37;50.643;0.0;139.0;158.45;3.393;399.932;45.071;120.0;66.0;76.566;304.63;1208.39;857.07;968.91;0;0;0;0
8076.0;318.3;6.8;238.5;1.0;1.0;1.0;1.0;40359.899;318.3;285.3;258.582;2922.53;43.368;-0.0;139.0;139.0;3.068;403.0;33.3;120.0;66.0;66.0;258.582;1208.39;857.07;857.07;0;0;0;0
8077.0;306.8;7.6;238.4;1.0;1.0;1.0;1.0;39487.533;306.8;269.301;0.0;3105.669;-0.0;-0.0;139.0;170.85;3.05;406.051;0.0;120.0;66.0;83.301;0.0;1208.39;857.07;1040.209;0;0;0;0
8078.0;279.2;8.2;238.5;1.0;1.0;1.0;1.0;30651.87;279.2;254.319;0.0;2947.073;0.0;0.0;139.0;143.268;3.068;409.119;0.0;120.0;66.0;68.319;0.0;1208.39;857.07;881.613;5000;0;0;0
8079.0;270.3;8.1;237.6;1.0;1.0;1.0;1.0;38646.774;270.3;273.889;301.427;2496.276;50.137;3.069;0.0;220.0;2.906;412.025;44.147;119.742;0.0;110.0;301.427;1173.456;0.0;1322.82;0;0;0;0
8080.0;263.1;7.5;240.3;1.0;1.0;1.0;1.0;35846.826;263.1;226.085;0.0;2532.907;0.0;46.493;0.0;220.0;3.393;415.418;0.0;116.085;0.0;110.0;0.0;1210.087;0.0;1322.82;0;0;0;0
8081.0;274.1;6.8;250.9;1.0;1.0;1.0;1.0;34314.778;274.1;224.998;0.0;2537.028;0.0;59.408;0.0;220.0;5.308;420.726;0.0;114.998;-0.0;110.0;0.0;1214.208;0.0;1322.82;5000;0;0;0
8082.0;322.1;6.5;243.5;1.0;1.0;1.0;1.0;45192.147;322.1;269.977;303.757;2533.656;50.505;55.566;-0.0;220.0;3.971;424.697;44.817;115.16;0.0;110.0;303.757;1210.836;0.0;1322.82;0;0;0;0
8083.0;344.1;6.4;240.3;1.0;1.0;1.0;1.0;34767.015;344.1;267.09;303.902;2520.323;50.528;76.965;-0.0;220.0;3.393;428.09;44.859;112.23;0.0;110.0;303.902;1197.503;0.0;1322.82;0;0;12000;0
8084.0;352.7;6.4;240.3;1.0;1.0;1.0;1.0;35726.769;352.7;266.119;303.902;2516.717;50.528;85.565;0.0;220.0;3.393;431.484;44.859;111.259;0.0;110.0;303.902;1193.897;0.0;1322.82;0;0;12000;0
8085.0;362.4;6.2;234.2;1.0;1.0;1.0;1.0;35272.638;362.4;264.628;304.193;2503.891;50.574;94.118;-0.0;220.0;2.292;433.776;44.944;109.684;0.0;110.0;304.193;1181.071;0.0;1322.82;0;0;12000;0
8086.0;417.0;5.7;213.6;1.0;1.0;1.0;1.0;47647.853;417.0;344.35;304.921;3382.592;50.689;0.001;144.886;219.996;-1.428;432.348;45.155;120.0;69.197;109.998;304.921;1168.882;890.913;1322.798;0;0;0;0
8087.0;441.2;5.3;222.0;1.0;1.0;1.0;1.0;52909.177;441.2;358.441;305.504;3569.45;50.781;0.0;170.508;220.0;0.089;432.436;45.325;120.0;83.115;110.0;305.504;1208.39;1038.24;1322.82;0;0;0;0
8088.0;442.3;4.9;189.1;1.0;1.0;1.0;1.0;42172.896;442.3;355.742;305.94;3500.33;50.85;0.001;165.597;220.0;-5.852;426.584;45.453;119.841;80.448;110.0;305.94;1167.508;1010.002;1322.819;0;0;0;0
8089.0;423.2;3.1;175.8;1.0;1.0;1.0;1.0;35978.309;423.2;282.453;305.94;2831.869;50.85;91.609;139.0;139.0;-2.741;423.843;45.453;105.0;66.0;66.0;305.94;1117.729;857.07;857.07;0;0;0;0
8090.0;390.6;3.6;162.4;1.0;1.0;1.0;1.0;28404.213;390.6;289.892;305.94;2868.37;50.85;42.476;142.714;148.979;-5.581;418.262;45.453;105.0;68.018;71.421;305.94;1075.493;878.427;914.45;0;0;0;0
8091.0;374.2;3.6;162.4;1.0;1.0;1.0;1.0;26750.343;374.2;282.453;305.941;2787.306;50.85;39.769;139.0;139.0;-5.581;412.681;45.453;105.0;66.0;66.0;305.941;1073.166;857.07;857.07;0;0;0;0
8092.0;374.7;4.0;162.4;1.0;1.0;1.0;1.0;26806.403;374.7;282.453;305.94;2787.736;50.85;40.269;139.0;139.0;-5.581;407.1;45.453;105.0;66.0;66.0;305.94;1073.596;857.07;857.07;0;0;0;0
8093.0;367.6;3.9;162.4;1.0;1.0;1.0;1.0;26010.352;367.6;282.453;305.94;2781.633;50.85;33.169;139.0;139.0;-5.581;401.519;45.453;105.0;66.0;66.0;305.94;1067.493;857.07;857.07;0;0;0;0
8094.0;372.8;4.1;162.4;1.0;1.0;1.0;1.0;26593.375;372.8;282.453;305.94;2786.103;50.85;38.369;139.0;139.0;-5.581;395.938;45.453;105.0;66.0;66.0;305.94;1071.963;857.07;857.07;0;0;0;0
8095.0;387.6;4.7;173.9;1.0;1.0;1.0;1.0;31444.993;387.6;283.381;305.94;2809.27;50.85;53.899;140.707;139.0;-3.144;392.794;45.453;105.0;66.927;66.0;305.94;1085.313;866.888;857.07;0;0;0;0
8096.0;393.8;4.8;176.1;1.0;1.0;1.0;1.0;32765.585;393.8;282.453;305.941;2806.651;50.85;62.273;139.0;139.0;-2.677;390.116;45.453;105.0;66.0;66.0;305.941;1092.511;857.07;857.07;0;0;0;0
8097.0;370.9;5.4;188.9;1.0;1.0;1.0;1.0;33097.16;370.9;320.194;305.358;3165.05;50.758;0.0;139.0;181.177;0.035;390.152;45.283;120.0;66.0;88.911;305.358;1208.39;857.07;1099.59;0;0;0;0
8098.0;352.0;6.1;195.4;1.0;1.0;1.0;1.0;32929.66;352.0;310.466;304.339;3065.222;50.597;0.0;139.0;163.816;1.413;391.565;44.986;120.0;66.0;79.48;304.339;1208.39;857.07;999.762;0;0;0;0
8099.0;338.2;6.7;216.5;1.0;1.0;1.0;1.0;37677.993;338.2;305.221;303.465;3012.379;50.459;-0.0;139.0;154.626;5.885;397.449;44.733;120.0;66.0;74.488;303.465;1208.39;857.07;946.919;0;0;0;0
8100.0;316.7;7.2;216.5;1.0;1.0;1.0;1.0;34008.319;316.7;287.053;266.282;2922.53;44.585;0.0;139.0;139.0;5.885;403.334;35.053;120.0;66.0;66.0;266.282;1208.39;857.07;857.07;0;0;0;0
8101.0;312.1;7.2;216.5;1.0;1.0;1.0;1.0;35084.362;312.1;273.72;0.0;3112.928;0.0;0.001;139.022;178.962;5.885;409.219;-0.0;120.0;66.012;87.708;0.0;1168.881;857.197;1086.851;0;0;0;0
8102.0;307.9;7.1;215.2;1.0;1.0;1.0;1.0;34194.617;307.9;271.288;0.0;3087.194;0.0;0.001;139.171;174.337;5.609;414.829;-0.0;120.0;66.093;85.195;0.0;1168.882;858.056;1060.257;0;0;0;0
8103.0;312.2;7.2;195.4;1.0;1.0;1.0;1.0;28558.94;312.2;271.345;0.0;3127.304;-0.0;0.0;139.345;174.268;1.413;416.241;-0.0;120.0;66.187;85.158;0.0;1208.39;859.054;1059.86;0;0;0;0
8104.0;322.0;6.9;196.3;1.0;1.0;1.0;1.0;29947.592;322.0;276.772;0.0;3184.751;-0.0;0.0;139.0;184.604;1.604;417.845;-0.0;120.0;66.0;90.772;0.0;1208.39;857.07;1119.291;0;0;0;0
8105.0;356.4;6.1;216.5;1.0;1.0;1.0;1.0;35754.982;356.4;297.784;0.0;3367.654;0.0;0.001;156.075;206.209;5.885;423.73;0.0;120.0;75.275;102.509;0.0;1168.882;955.251;1243.521;5000;0;0;0
8106.0;375.1;5.2;216.5;1.0;1.0;1.0;1.0;42469.668;375.1;325.713;305.649;3222.57;50.804;-0.0;139.0;191.181;5.885;429.615;45.368;120.0;66.0;94.345;305.649;1208.39;857.07;1157.11;0;0;0;0
8107.0;443.6;4.3;216.5;1.0;1.0;1.0;1.0;51247.238;443.6;362.983;305.941;3616.18;50.85;0.0;178.635;220.0;5.885;435.5;45.453;120.0;87.53;110.0;305.941;1208.39;1084.97;1322.82;0;0;0;0
8108.0;470.2;3.8;210.7;1.0;1.0;1.0;1.0;52469.385;470.2;376.765;305.941;3762.062;50.85;0.0;204.006;220.0;4.656;440.155;45.453;120.0;101.312;110.0;305.941;1208.39;1230.852;1322.82;0;0;0;0
8109.0;414.3;3.4;188.9;1.0;1.0;1.0;1.0;38017.007;414.3;343.89;305.94;3414.071;50.85;0.0;143.485;220.0;0.035;440.191;45.453;120.0;68.436;110.0;305.94;1208.39;882.861;1322.82;0;0;0;0
8110.0;463.5;3.1;181.6;1.0;1.0;1.0;1.0;41962.845;463.5;308.994;305.941;3106.512;50.85;84.278;139.0;187.86;-1.512;438.679;45.453;105.0;66.0;92.541;305.941;1111.428;857.072;1138.013;0;0;0;0
8111.0;447.7;2.6;176.0;1.0;1.0;1.0;1.0;38425.442;447.7;314.037;305.941;3137.305;50.85;58.009;158.635;177.508;-2.699;435.98;45.453;105.0;76.666;86.918;305.941;1088.846;969.971;1078.488;0;0;0;0
8112.0;435.3;2.0;144.4;1.0;1.0;1.0;1.0;28584.916;435.3;282.453;305.94;2836.55;50.85;97.054;139.0;139.0;-9.396;426.584;45.453;105.0;66.0;66.0;305.94;1122.41;857.07;857.07;0;0;0;0
8113.0;455.5;3.1;140.5;1.0;1.0;1.0;1.0;29706.253;455.5;282.453;305.94;2855.93;50.85;119.598;139.0;139.0;-7.052;419.532;45.453;105.0;66.0;66.0;305.94;1141.789;857.07;857.07;0;0;0;0
8114.0;412.4;2.1;140.5;1.0;1.0;1.0;1.0;24873.89;412.4;282.453;305.94;2818.88;50.85;76.498;139.0;139.0;-7.052;412.48;45.453;105.0;66.0;66.0;305.94;1104.74;857.07;857.07;0;0;0;0
