j;Ptz;t;K;DA;DB;DC;DD;Y;Pt;Pe;Zg;Zw;PtA;PtB;PtC;PtD;PtS;E;PeA;PeB;PeC;PeD;ZgA;ZwB;ZwC;ZwD;RA;RB;RC;RD
6916.0;209.4;7.0;193.1;1.0;1.0;1.0;1.0;10521.172;209.4;148.279;303.029;1232.53;50.39;139.01;-0.0;-0.0;-20;585.4;44.607;103.672;0.0;0.0;303.029;1232.53;0.0;0.0;0;0;0;10000
6917.0;213.6;6.9;194.4;1.0;1.0;1.0;1.0;11116.696;213.6;147.531;303.174;1232.199;50.413;143.187;0.0;0.0;-20;565.4;44.649;102.882;0.0;-0.0;303.174;1232.199;0.0;0.0;0;0;0;10000
6918.0;231.5;7.0;177.1;1.0;1.0;1.0;1.0;10311.335;231.5;144.098;303.029;1231.081;50.39;161.11;-0.0;0.0;-20;545.4;44.607;99.491;0.0;-0.0;303.029;1231.081;0.0;0.0;0;0;0;10000
6919.0;236.4;7.0;184.6;1.0;1.0;1.0;1.0;11862.417;236.4;143.171;303.029;1230.865;50.39;166.01;-0.0;0.0;-20;525.4;44.607;98.564;0.0;-0.0;303.029;1230.865;0.0;0.0;0;0;0;10000
6920.0;243.9;6.4;201.3;1.0;1.0;1.0;1.0;25992.847;243.9;229.672;0.0;2497.454;0.0;3.9;0.0;220.0;-20;505.4;-0.0;119.672;-0.0;110.0;0.0;1174.634;0.0;1322.82;0;0;0;0
6921.0;262.9;9.4;175.4;1.0;1.0;1.0;1.0;22295.104;262.9;176.315;0.0;2058.056;0.0;103.9;0.0;139.0;-20;485.4;0.0;110.315;0.0;66.0;0.0;1200.986;0.0;857.07;0;0;0;0
6922.0;299.0;13.0;185.0;1.0;1.0;1.0;1.0;23554.118;299.0;175.35;0.0;2055.557;0.0;131.993;0.0;147.007;-20;465.4;-0.0;105.0;-0.0;70.35;0.0;1152.444;0.0;903.113;5000;0;0;0
6923.0;303.5;18.0;213.7;1.0;1.0;1.0;1.0;35486.732;303.5;268.875;287.014;2511.658;47.86;15.64;-0.0;220.0;-20;445.4;40.192;118.683;0.0;110.0;287.014;1188.838;0.0;1322.82;0;0;0;0
6924.0;270.6;20.0;231.8;1.0;1.0;1.0;1.0;36607.628;270.6;260.306;284.102;2395.1;47.4;0.0;-0.0;203.2;-20;425.4;39.432;120.0;0.0;100.874;284.102;1168.88;0.0;1226.22;0;0;0;0
6925.0;193.6;21.0;239.2;1.0;1.0;1.0;1.0;27877.059;193.6;204.795;0.0;2224.9;0.0;0.0;-0.0;173.6;-20;405.4;0.0;120.0;0.0;84.795;0.0;1168.88;0.0;1056.02;0;0;0;0
6926.0;159.1;20.6;223.7;1.0;1.0;1.0;1.0;20151.632;159.1;186.054;0.0;2026.525;-0.0;-0.0;-0.0;139.1;-20;385.4;0.0;120.0;-0.0;66.054;0.0;1168.88;0.0;857.645;0;0;0;0
6927.0;119.3;21.0;191.2;1.0;1.0;1.0;1.0;6621.98;119.3;111.185;0.0;1208.927;0.0;99.3;0.0;0.0;-20;365.4;0.0;111.185;-0.0;-0.0;0.0;1208.927;0.0;0.0;5000;0;0;0
6928.0;89.5;20.0;222.5;1.0;1.0;1.0;1.0;12748.027;89.5;157.571;284.102;1194.967;47.4;22.1;0.0;0.0;-20;345.4;39.432;118.139;0.0;-0.0;284.102;1194.967;0.0;0.0;0;0;0;0
6929.0;74.8;19.1;213.8;1.0;1.0;1.0;1.0;-16695.327;74.8;141.897;285.412;1231.906;47.607;147.193;0.0;0.0;120;465.4;39.773;102.124;0.0;-0.0;285.412;1231.906;0.0;0.0;0;0;10000;12000
6930.0;68.5;18.0;236.6;1.0;1.0;1.0;1.0;-8723.893;68.5;160.138;287.014;1169.864;47.86;0.64;-0.0;0.0;-20;445.4;40.192;119.946;0.0;-0.0;287.014;1169.864;0.0;0.0;0;0;10000;12000
6931.0;61.5;16.1;233.5;1.0;1.0;1.0;1.0;-11010.328;61.5;150.765;246.755;1168.88;41.5;0.0;0.0;0.0;-20;425.4;30.765;120.0;0.0;-0.0;246.755;1168.88;0.0;0.0;0;0;10000;12000
6932.0;66.8;13.7;245.6;1.0;1.0;1.0;1.0;2900.227;66.8;226.092;286.634;2025.95;47.8;0.0;0.0;139.0;120;545.4;40.092;120.0;0.0;66.0;286.634;1168.88;0.0;857.07;0;0;10000;0
6933.0;102.3;12.0;207.8;1.0;1.0;1.0;1.0;2008.997;102.3;159.767;295.749;1203.152;49.24;33.06;0.0;0.0;-20;525.4;42.55;117.216;0.0;0.0;295.749;1203.152;0.0;0.0;0;0;10000;0
6934.0;136.9;11.4;183.4;1.0;1.0;1.0;1.0;3064.242;136.9;107.856;0.0;1178.532;-0.0;116.9;0.0;0.0;-20;505.4;0.0;107.856;0.0;-0.0;0.0;1178.532;0.0;0.0;0;0;10000;0
6935.0;197.3;11.5;194.1;1.0;1.0;1.0;1.0;14069.399;197.3;206.805;0.0;2246.175;0.0;0.0;177.3;0.0;-20;485.4;-0.0;120.0;86.805;0.0;0.0;1168.88;1077.295;0.0;5000;0;0;0
6936.0;204.7;11.2;202.1;1.0;1.0;1.0;1.0;21226.269;204.7;147.253;296.914;1232.847;49.424;135.276;-0.0;0.0;-20;465.4;42.874;104.379;0.0;-0.0;296.914;1232.847;0.0;0.0;0;0;0;0
6937.0;174.5;10.8;177.7;1.0;1.0;1.0;1.0;15437.634;174.5;153.146;297.496;1199.115;49.516;104.984;0.0;0.0;-20;445.4;43.036;110.11;0.0;0.0;297.496;1199.115;0.0;0.0;0;0;0;0
6938.0;176.4;10.9;160.6;1.0;1.0;1.0;1.0;13441.801;176.4;100.382;0.0;1231.325;0.0;156.4;0.0;0.0;-20;425.4;-0.0;100.382;-0.0;-0.0;0.0;1231.325;0.0;0.0;0;0;0;0
6939.0;177.9;10.0;186.3;1.0;1.0;1.0;1.0;11165.451;177.9;100.098;0.0;1231.244;0.0;157.9;0.0;-0.0;-20;405.4;0.0;100.098;-0.0;-0.0;0.0;1231.244;0.0;0.0;5000;0;0;0
6940.0;176.2;10.0;192.9;1.0;1.0;1.0;1.0;6011.309;176.2;153.186;298.661;1196.497;49.7;106.5;0.0;0.0;-20;385.4;43.363;109.823;0.0;-0.0;298.661;1196.497;0.0;0.0;0;0;0;12000
6941.0;183.0;10.8;213.5;1.0;1.0;1.0;1.0;9987.28;183.0;151.538;297.496;1184.434;49.516;113.484;0.0;0.0;-20;365.4;43.036;108.502;0.0;-0.0;297.496;1184.434;0.0;0.0;0;0;0;12000
6942.0;189.3;11.0;211.2;1.0;1.0;1.0;1.0;10424.382;189.3;150.256;297.205;1173.469;49.47;119.83;0.0;0.0;-20;345.4;42.955;107.301;0.0;0.0;297.205;1173.469;0.0;0.0;0;0;0;12000
6943.0;189.5;11.0;186.1;1.0;1.0;1.0;1.0;13947.489;189.5;191.918;0.0;2230.932;0.0;131.993;0.0;177.507;120;465.4;0.0;105.0;-0.0;86.918;0.0;1152.444;0.0;1078.488;0;0;0;0
6944.0;184.3;10.9;174.9;1.0;1.0;1.0;1.0;-1349.05;184.3;98.888;0.0;1230.936;-0.0;164.3;-0.0;0.0;-20;445.4;0.0;98.888;0.0;0.0;0.0;1230.936;0.0;0.0;5000;0;12000;0
6945.0;198.0;11.0;189.9;1.0;1.0;1.0;1.0;-3644.866;198.0;148.61;297.205;1158.431;49.47;128.53;0.0;0.0;-20;425.4;42.955;105.655;0.0;-0.0;297.205;1158.431;0.0;0.0;0;0;12000;12000
6946.0;233.7;12.0;187.3;1.0;1.0;1.0;1.0;-2200.663;233.7;141.408;295.749;1230.929;49.24;164.46;0.0;0.0;-20;405.4;42.55;98.857;0.0;-0.0;295.749;1230.929;0.0;0.0;0;0;12000;12000
6947.0;250.1;12.0;177.9;1.0;1.0;1.0;1.0;9104.234;250.1;178.329;0.0;2073.729;0.0;91.1;139.0;0.0;-20;385.4;0.0;112.329;66.0;0.0;0.0;1216.659;857.07;0.0;0;0;0;12000
6948.0;236.6;12.9;225.2;1.0;1.0;1.0;1.0;25717.355;236.6;228.153;0.0;2472.15;-0.0;0.0;0.0;216.6;-20;365.4;0.0;120.0;-0.0;108.153;0.0;1168.88;0.0;1303.27;5000;0;0;0
6949.0;193.0;12.0;194.5;1.0;1.0;1.0;1.0;20360.662;193.0;149.108;295.749;1166.676;49.24;123.76;0.0;0.0;-20;345.4;42.55;106.558;0.0;-0.0;295.749;1166.676;0.0;0.0;0;0;0;0
6950.0;156.7;12.3;195.7;1.0;1.0;1.0;1.0;12856.427;156.7;140.706;295.312;1230.806;49.171;167.529;0.0;0.0;60;405.4;42.43;98.277;0.0;0.0;295.312;1230.806;0.0;0.0;0;0;0;0
6951.0;120.2;12.0;220.5;1.0;1.0;1.0;1.0;3853.544;120.2;158.26;295.749;1211.765;49.24;50.96;0.0;0.0;-20;385.4;42.55;115.709;0.0;-0.0;295.749;1211.765;0.0;0.0;0;0;0;12000
6952.0;86.4;12.0;201.7;1.0;1.0;1.0;1.0;-2496.839;86.4;161.106;295.749;1190.377;49.24;17.16;0.0;0.0;-20;365.4;42.55;118.555;0.0;0.0;295.749;1190.377;0.0;0.0;0;0;0;12000
6953.0;72.4;11.1;175.0;1.0;1.0;1.0;1.0;-7574.847;72.4;115.588;0.0;1212.247;0.0;52.4;0.0;-0.0;-20;345.4;-0.0;115.588;-0.0;-0.0;0.0;1212.247;0.0;0.0;0;0;0;12000
6954.0;71.8;11.0;195.0;1.0;1.0;1.0;1.0;-2257.751;71.8;214.681;0.0;2329.55;-0.0;0.0;-0.0;191.8;120;465.4;0.0;120.0;-0.0;94.681;0.0;1168.88;0.0;1160.67;5000;0;0;0
6955.0;69.6;10.9;237.9;1.0;1.0;1.0;1.0;13991.137;69.6;162.987;297.351;1169.046;49.493;0.107;0.0;0.0;-20;445.4;42.996;119.991;0.0;0.0;297.351;1169.046;0.0;0.0;0;0;0;0
6956.0;66.2;9.8;227.3;1.0;1.0;1.0;1.0;11246.879;66.2;157.509;276.506;1168.88;46.2;0.0;0.0;0.0;-20;425.4;37.509;120.0;0.0;0.0;276.506;1168.88;0.0;0.0;0;0;0;0
6957.0;80.3;9.8;228.5;1.0;1.0;1.0;1.0;13405.8;80.3;162.556;298.952;1183.213;49.746;10.554;0.0;0.0;-20;405.4;43.445;119.111;0.0;-0.0;298.952;1183.213;0.0;0.0;0;0;0;0
6958.0;132.2;9.0;210.9;1.0;1.0;1.0;1.0;3747.814;132.2;158.531;300.117;1214.838;49.93;62.27;0.0;0.0;-20;385.4;43.774;114.757;0.0;-0.0;300.117;1214.838;0.0;0.0;0;0;0;12000
6959.0;139.4;8.6;195.7;1.0;1.0;1.0;1.0;2713.156;139.4;107.383;0.0;1174.212;-0.0;119.4;0.0;0.0;-20;365.4;0.0;107.383;0.0;-0.0;0.0;1174.212;0.0;0.0;0;0;0;12000
6960.0;161.9;8.0;193.4;1.0;1.0;1.0;1.0;3359.68;161.9;103.126;0.0;1232.299;-0.0;141.9;0.0;-0.0;-20;345.4;-0.0;103.126;-0.0;-0.0;0.0;1232.299;0.0;0.0;0;0;0;12000
6961.0;179.7;8.0;182.7;1.0;1.0;1.0;1.0;12220.454;179.7;186.594;0.0;2174.582;0.0;131.993;0.0;167.707;120;465.4;-0.0;105.0;-0.0;81.594;0.0;1152.444;0.0;1022.138;0;0;0;0
6962.0;176.9;8.1;165.6;1.0;1.0;1.0;1.0;13993.621;176.9;100.288;0.0;1231.298;-0.0;156.9;0.0;0.0;-20;445.4;0.0;100.288;-0.0;-0.0;0.0;1231.298;0.0;0.0;0;0;0;0
6963.0;157.9;8.0;178.0;1.0;1.0;1.0;1.0;8379.513;157.9;103.882;0.0;1232.623;-0.0;137.9;0.0;0.0;-20;425.4;0.0;103.882;0.0;0.0;0.0;1232.623;0.0;0.0;5000;0;0;0
6964.0;163.0;8.0;179.0;1.0;1.0;1.0;1.0;2226.028;163.0;156.372;301.573;1216.547;50.16;92.84;0.0;0.0;-20;405.4;44.189;112.183;0.0;0.0;301.573;1216.547;0.0;0.0;0;0;0;12000
6965.0;160.3;8.2;179.4;1.0;1.0;1.0;1.0;1968.685;160.3;156.512;301.282;1216.709;50.114;90.186;0.0;0.0;-20;385.4;44.106;112.406;0.0;0.0;301.282;1216.709;0.0;0.0;0;0;0;12000
6966.0;155.4;8.1;193.4;1.0;1.0;1.0;1.0;3603.033;155.4;156.968;301.427;1216.871;50.137;85.263;0.0;0.0;-20;365.4;44.147;112.821;0.0;-0.0;301.427;1216.871;0.0;0.0;0;0;0;12000
6967.0;160.1;6.0;254.5;1.0;1.0;1.0;1.0;28762.344;160.1;274.23;304.485;2504.746;50.62;9.48;-0.0;220.0;120;485.4;45.028;119.202;0.0;110.0;304.485;1181.926;0.0;1322.82;0;0;0;0
6968.0;160.7;6.8;267.8;1.0;1.0;1.0;1.0;32397.218;160.7;273.827;303.32;2505.689;50.436;10.264;0.0;220.0;120;605.4;44.691;119.136;0.0;110.0;303.32;1182.869;0.0;1322.82;0;0;0;0
6969.0;178.1;9.0;254.1;1.0;1.0;1.0;1.0;30041.756;178.1;271.402;300.117;2522.635;49.93;28.17;0.0;220.0;120;725.4;43.774;117.628;0.0;110.0;300.117;1199.815;0.0;1322.82;0;0;0;0
6970.0;203.3;10.0;250.9;1.0;1.0;1.0;1.0;32522.927;203.3;237.294;298.661;2109.9;49.7;-0.0;0.0;153.6;0;725.4;43.363;120.0;0.0;73.931;298.661;1168.88;0.0;941.02;0;0;0;0
6971.0;216.9;12.2;280.2;1.0;1.0;1.0;1.0;41555.867;216.9;244.063;295.458;2191.009;49.194;0.0;-0.0;167.706;0;725.4;42.47;120.0;0.0;81.593;295.458;1168.88;0.0;1022.13;0;0;0;0
6972.0;197.0;13.0;262.5;1.0;1.0;1.0;1.0;34148.705;197.0;233.033;294.293;2077.642;49.01;0.0;0.0;147.99;0;725.4;42.149;120.0;0.0;70.883;294.293;1168.88;0.0;908.763;0;0;0;0
6973.0;185.8;14.0;273.5;1.0;1.0;1.0;1.0;34434.272;185.8;224.46;280.304;2025.95;46.8;0.0;-0.0;139.0;0;725.4;38.46;120.0;0.0;66.0;280.304;1168.88;0.0;857.07;0;0;0;0
6974.0;149.8;14.5;255.4;1.0;1.0;1.0;1.0;25045.307;149.8;191.867;0.0;2088.05;0.0;-0.0;0.0;149.8;0;725.4;0.0;120.0;-0.0;71.867;0.0;1168.88;0.0;919.17;0;0;0;0
6975.0;120.5;15.1;255.1;1.0;1.0;1.0;1.0;13621.127;120.5;107.174;0.0;1172.311;0.0;120.5;0.0;0.0;0;725.4;0.0;107.174;-0.0;-0.0;0.0;1172.311;0.0;0.0;5000;0;0;0
6976.0;92.3;15.0;240.1;1.0;1.0;1.0;1.0;16051.914;92.3;159.357;291.381;1196.368;48.55;23.75;-0.0;-0.0;-20;705.4;41.357;118.0;0.0;0.0;291.381;1196.368;0.0;0.0;0;0;0;0
6977.0;78.9;15.4;277.8;1.0;1.0;1.0;1.0;20030.976;78.9;158.636;290.799;1201.425;48.458;30.442;-0.0;-0.0;0;705.4;41.2;117.437;0.0;-0.0;290.799;1201.425;0.0;0.0;0;0;0;0
6978.0;70.5;11.0;299.3;1.0;1.0;1.0;1.0;23061.163;70.5;161.184;297.205;1194.025;49.47;21.03;-0.0;0.0;0;705.4;42.955;118.229;0.0;-0.0;297.205;1194.025;0.0;0.0;0;0;0;0
6979.0;74.5;9.0;273.5;1.0;1.0;1.0;1.0;9409.244;74.5;161.705;300.117;1197.04;49.93;24.57;-0.0;-0.0;0;705.4;43.774;117.931;0.0;-0.0;300.117;1197.04;0.0;0.0;0;0;10000;0
6980.0;81.8;7.4;396.6;1.0;1.0;1.0;1.0;18115.835;81.8;161.787;302.446;1202.14;50.298;31.502;0.0;-0.0;0;705.4;44.439;117.348;0.0;-0.0;302.446;1202.14;0.0;0.0;0;0;10000;12000
6981.0;113.6;7.0;262.3;1.0;1.0;1.0;1.0;-421.085;113.6;159.285;303.029;1215.025;50.39;63.21;0.0;0.0;0;705.4;44.607;114.678;0.0;-0.0;303.029;1215.025;0.0;0.0;0;0;10000;12000
6982.0;141.5;6.3;248.0;1.0;1.0;1.0;1.0;355.207;141.5;157.244;304.048;1216.668;50.551;90.949;0.0;0.0;0;705.4;44.902;112.342;0.0;0.0;304.048;1216.668;0.0;0.0;0;0;10000;12000
6983.0;149.3;5.2;279.9;1.0;1.0;1.0;1.0;19664.818;149.3;191.595;0.0;2085.175;0.0;0.0;0.0;149.3;0;705.4;0.0;120.0;0.0;71.595;0.0;1168.88;0.0;916.295;0;0;10000;0
6984.0;166.9;4.7;186.7;1.0;1.0;1.0;1.0;5149.853;166.9;102.18;0.0;1231.926;-0.0;146.9;0.0;-0.0;-20;685.4;-0.0;102.18;-0.0;0.0;0.0;1231.926;0.0;0.0;0;0;10000;0
6985.0;176.5;4.0;291.4;1.0;1.0;1.0;1.0;36456.566;176.5;206.37;0.0;2241.575;-0.0;0.0;176.5;-0.0;0;685.4;0.0;120.0;86.37;0.0;0.0;1168.88;1072.695;0.0;0;0;0;0
6986.0;175.6;3.2;259.6;1.0;1.0;1.0;1.0;24757.713;175.6;205.881;0.0;2236.4;0.0;0.0;175.6;0.0;0;685.4;0.0;120.0;85.881;-0.0;0.0;1168.88;1067.52;0.0;5000;0;0;0
6987.0;169.9;3.0;219.8;1.0;1.0;1.0;1.0;9581.837;169.9;156.686;305.94;1209.358;50.85;99.05;-0.0;0.0;-20;665.4;45.453;111.233;0.0;0.0;305.94;1209.358;0.0;0.0;0;0;0;12000
6988.0;160.8;2.0;208.1;1.0;1.0;1.0;1.0;6660.827;160.8;157.879;305.94;1216.721;50.85;89.95;-0.0;0.0;-20;645.4;45.453;112.426;0.0;0.0;305.94;1216.721;0.0;0.0;0;0;0;12000
6989.0;164.5;2.5;210.2;1.0;1.0;1.0;1.0;7412.748;164.5;157.568;305.94;1216.487;50.85;93.65;0.0;0.0;-20;625.4;45.453;112.115;0.0;0.0;305.94;1216.487;0.0;0.0;0;0;0;12000
6990.0;167.1;2.0;271.4;1.0;1.0;1.0;1.0;34064.092;167.1;274.085;305.941;2512.283;50.85;16.25;0.0;220.0;120;745.4;45.453;118.632;0.0;110.0;305.941;1189.463;0.0;1322.82;0;0;0;0
6991.0;173.3;2.4;320.2;1.0;1.0;1.0;1.0;41810.158;173.3;204.632;0.0;2223.175;-0.0;0.0;-0.0;173.3;0;745.4;0.0;120.0;0.0;84.632;0.0;1168.88;0.0;1054.295;0;0;0;0
6992.0;173.7;3.9;338.1;1.0;1.0;1.0;1.0;40550.696;173.7;204.849;0.0;2225.475;0.0;-0.0;-0.0;173.7;0;745.4;0.0;120.0;0.0;84.849;0.0;1168.88;0.0;1056.595;5000;0;0;0
6993.0;188.3;8.0;391.6;1.0;1.0;1.0;1.0;62404.644;188.3;228.656;296.129;2025.95;49.3;-0.0;0.0;139.0;0;745.4;42.656;120.0;0.0;66.0;296.129;1168.88;0.0;857.07;0;0;0;0
6994.0;216.2;10.0;373.2;1.0;1.0;1.0;1.0;64293.275;216.2;244.301;298.661;2184.075;49.7;-0.0;-0.0;166.5;0;745.4;43.363;120.0;0.0;80.938;298.661;1168.88;0.0;1015.195;0;0;0;0
6995.0;225.2;13.2;366.9;1.0;1.0;1.0;1.0;64374.638;225.2;248.296;294.002;2240.057;48.964;-0.0;0.0;176.236;0;745.4;42.069;120.0;0.0;86.227;294.002;1168.88;0.0;1071.177;0;0;0;0
6996.0;212.6;16.0;383.0;1.0;1.0;1.0;1.0;65384.285;212.6;240.698;289.926;2171.31;48.32;0.0;0.0;164.28;0;745.4;40.965;120.0;0.0;79.732;289.926;1168.88;0.0;1002.43;0;0;0;0
6997.0;206.6;18.0;386.6;1.0;1.0;1.0;1.0;64764.295;206.6;236.915;287.014;2139.455;47.86;-0.0;0.0;158.74;0;745.4;40.192;120.0;0.0;76.723;287.014;1168.88;0.0;970.575;0;0;0;0
6998.0;204.9;19.2;385.2;1.0;1.0;1.0;1.0;63963.601;204.9;235.684;285.267;2131.267;47.584;-0.0;-0.0;157.316;0;745.4;39.735;120.0;0.0;75.949;285.267;1168.88;0.0;962.387;0;0;0;0
6999.0;179.6;19.9;341.7;1.0;1.0;1.0;1.0;47444.641;179.6;208.054;0.0;2259.4;0.0;0.0;0.0;179.6;0;745.4;0.0;120.0;-0.0;88.054;0.0;1168.88;0.0;1090.52;0;0;0;0
7000.0;177.9;19.0;367.9;1.0;1.0;1.0;1.0;52538.245;177.9;207.131;0.0;2249.625;0.0;-0.0;-0.0;177.9;0;745.4;0.0;120.0;0.0;87.131;0.0;1168.88;0.0;1080.745;0;0;0;0
7001.0;167.7;17.9;370.3;1.0;1.0;1.0;1.0;50877.543;167.7;201.59;0.0;2190.975;0.0;-0.0;-0.0;167.7;0;745.4;-0.0;120.0;0.0;81.59;0.0;1168.88;0.0;1022.095;0;0;0;0
7002.0;157.6;15.0;374.4;1.0;1.0;1.0;1.0;49544.907;157.6;196.104;0.0;2132.9;-0.0;-0.0;0.0;157.6;0;745.4;-0.0;120.0;-0.0;76.104;0.0;1168.88;0.0;964.02;0;0;0;0
7003.0;167.1;14.0;367.2;1.0;1.0;1.0;1.0;50126.693;167.1;201.264;0.0;2187.525;0.0;-0.0;0.0;167.1;0;745.4;0.0;120.0;-0.0;81.264;0.0;1168.88;0.0;1018.645;0;0;0;0
7004.0;180.1;11.8;356.3;1.0;1.0;1.0;1.0;45584.207;180.1;208.326;0.0;2262.275;0.0;-0.0;0.0;180.1;0;745.4;0.0;120.0;-0.0;88.326;0.0;1168.88;0.0;1093.395;5000;0;0;0
7005.0;190.0;10.7;393.8;1.0;1.0;1.0;1.0;63384.01;190.0;229.871;297.642;2034.351;49.539;0.0;0.0;140.461;0;745.4;43.077;120.0;0.0;66.794;297.642;1168.88;0.0;865.471;0;0;0;0
7006.0;212.6;9.0;231.0;1.0;1.0;1.0;1.0;28993.914;212.6;231.768;300.117;2047.053;49.93;-0.0;0.0;142.67;-20;725.4;43.774;120.0;0.0;67.994;300.117;1168.88;0.0;878.172;0;0;0;0
7007.0;224.0;8.4;282.2;1.0;1.0;1.0;1.0;43437.902;224.0;248.998;300.99;2226.809;50.068;0.0;-0.0;173.932;0;725.4;44.023;120.0;0.0;84.975;300.99;1168.88;0.0;1057.929;0;0;0;0
7008.0;216.8;7.0;187.8;1.0;1.0;1.0;1.0;20446.191;216.8;146.879;303.029;1231.961;50.39;146.41;0.0;0.0;-20;705.4;44.607;102.272;0.0;0.0;303.029;1231.961;0.0;0.0;0;0;0;0
7009.0;201.4;6.6;184.5;1.0;1.0;1.0;1.0;20127.975;201.4;149.978;303.611;1154.302;50.482;130.918;0.0;0.0;-20;685.4;44.775;105.203;0.0;0.0;303.611;1154.302;0.0;0.0;0;0;0;0
7010.0;223.7;5.7;177.9;1.0;1.0;1.0;1.0;19713.035;223.7;146.179;304.921;1231.523;50.689;153.011;0.0;0.0;-20;665.4;45.155;101.023;0.0;-0.0;304.921;1231.523;0.0;0.0;0;0;0;0
7011.0;220.8;5.0;204.0;1.0;1.0;1.0;1.0;23293.539;220.8;147.056;305.94;1231.718;50.85;149.95;-0.0;0.0;-20;645.4;45.453;101.602;0.0;0.0;305.94;1231.718;0.0;0.0;0;0;0;0
7012.0;203.6;4.0;186.2;1.0;1.0;1.0;1.0;-2982.311;203.6;150.31;305.941;1233.074;50.85;132.75;0.0;0.0;-20;625.4;45.453;104.857;0.0;-0.0;305.941;1233.074;0.0;0.0;0;0;10000;12000
7013.0;198.1;3.9;201.6;1.0;1.0;1.0;1.0;333.795;198.1;151.351;305.94;1160.643;50.85;127.25;0.0;0.0;-20;605.4;45.453;105.897;0.0;0.0;305.94;1160.643;0.0;0.0;0;0;10000;12000
7014.0;197.6;3.0;211.8;1.0;1.0;1.0;1.0;1814.628;197.6;151.445;305.941;1161.508;50.85;126.75;0.0;0.0;-20;585.4;45.453;105.992;0.0;-0.0;305.941;1161.508;0.0;0.0;0;0;10000;12000
7015.0;185.9;3.0;261.8;1.0;1.0;1.0;1.0;23152.262;185.9;272.502;305.94;2527.196;50.85;35.05;0.0;220.0;120;705.4;45.453;117.049;0.0;110.0;305.94;1204.376;0.0;1322.82;0;0;10000;0
7016.0;187.9;4.1;226.2;1.0;1.0;1.0;1.0;14800.863;187.9;153.28;305.94;1178.273;50.85;117.05;0.0;0.0;-20;685.4;45.453;107.827;0.0;0.0;305.94;1178.273;0.0;0.0;0;0;10000;0
7017.0;196.4;7.0;239.8;1.0;1.0;1.0;1.0;5796.274;196.4;150.739;303.029;1162.787;50.39;126.01;0.0;0.0;-20;665.4;44.607;106.132;0.0;-0.0;303.029;1162.787;0.0;0.0;0;0;10000;12000
7018.0;201.7;10.0;229.1;1.0;1.0;1.0;1.0;14900.909;201.7;209.195;0.0;2271.475;0.0;-0.0;181.7;0.0;-20;645.4;-0.0;120.0;89.195;-0.0;0.0;1168.88;1102.595;0.0;0;0;0;12000
7019.0;203.8;13.8;272.0;1.0;1.0;1.0;1.0;19770.56;203.8;221.2;0.0;2398.55;0.0;-0.0;203.8;0.0;0;645.4;0.0;120.0;101.2;0.0;0.0;1168.88;1229.67;0.0;5000;0;0;12000
7020.0;200.5;16.0;247.2;1.0;1.0;1.0;1.0;30946.915;200.5;234.125;289.926;2101.735;48.32;-0.0;0.0;152.18;0;645.4;40.965;120.0;0.0;73.16;289.926;1168.88;0.0;932.855;0;0;0;0
7021.0;203.1;17.4;251.2;1.0;1.0;1.0;1.0;32199.623;203.1;235.169;287.887;2118.537;47.998;-0.0;-0.0;155.102;0;645.4;40.423;120.0;0.0;74.747;287.887;1168.88;0.0;949.657;0;0;0;0
7022.0;207.2;19.6;248.2;1.0;1.0;1.0;1.0;31999.764;207.2;223.047;0.0;2418.1;-0.0;-0.0;0.0;207.2;0;645.4;0.0;120.0;0.0;103.047;0.0;1168.88;0.0;1249.22;0;0;0;0
7023.0;200.9;20.0;229.0;1.0;1.0;1.0;1.0;26772.153;200.9;208.76;0.0;2266.875;0.0;0.0;-0.0;180.9;-20;625.4;0.0;120.0;0.0;88.76;0.0;1168.88;0.0;1097.995;0;0;0;0
7024.0;196.8;19.0;242.3;1.0;1.0;1.0;1.0;23966.387;196.8;206.533;0.0;2243.3;0.0;-0.0;-0.0;176.8;-20;605.4;0.0;120.0;0.0;86.533;0.0;1168.88;0.0;1074.42;5000;0;0;0
7025.0;189.7;17.4;274.9;1.0;1.0;1.0;1.0;36182.395;189.7;266.911;287.887;2530.777;47.998;41.702;0.0;220.0;120;725.4;40.423;116.489;0.0;110.0;287.887;1207.957;0.0;1322.82;0;0;0;0
7026.0;184.4;15.0;277.7;1.0;1.0;1.0;1.0;34903.162;184.4;210.662;0.0;2287.0;0.0;-0.0;0.0;184.4;0;725.4;0.0;120.0;-0.0;90.662;0.0;1168.88;0.0;1118.12;0;0;0;0
7027.0;198.3;12.0;262.5;1.0;1.0;1.0;1.0;28827.701;198.3;218.212;0.0;2366.925;0.0;0.0;-0.0;198.3;0;725.4;-0.0;120.0;0.0;98.212;0.0;1168.88;0.0;1198.045;5000;0;0;0
7028.0;219.0;11.9;253.9;1.0;1.0;1.0;1.0;35463.914;219.0;245.287;295.895;2202.688;49.263;0.0;-0.0;169.737;0;725.4;42.591;120.0;0.0;82.697;295.895;1168.88;0.0;1033.808;0;0;0;0
7029.0;237.6;9.0;271.5;1.0;1.0;1.0;1.0;42885.174;237.6;256.212;300.117;2305.803;49.93;-0.0;-0.0;187.67;0;725.4;43.774;120.0;0.0;92.438;300.117;1168.88;0.0;1136.922;0;0;0;0
